,compounds,id,label
5249,OC(=O)COC1=CC=C(Cl)C=C1,NCGC00254650-01,0
5250,COC(=O)C1=C(Cl)C=CC=C1,NCGC00256193-01,0
5251,ClC1=CC=C(CN2CCS\C2=N/C#N)C=N1,NCGC00254605-01,0
5252,OCNC(=O)CCl,NCGC00254866-01,0
5253,CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,NCGC00260528-01,0
5254,ClCC1CO1,NCGC00257830-01,0
5255,ClCCCl,NCGC00260015-01,0
5256,OCCCl,NCGC00254022-01,0
5257,ClCCOCOCCCl,NCGC00257838-01,0
5258,ClCCOP(=O)(OCCCl)OCCCl,NCGC00254139-01,0
5259,OP(O)(=O)CCCl,NCGC00259667-01,0
5260,CCCCCCCCS(Cl)(=O)=O,NCGC00258268-01,0
5261,CCCCC(=O)N(C)C,NCGC00258423-01,0
5262,CCCCCCCC(=O)N(C)C,NCGC00255366-01,0
5263,CCCCCCCCCC(=O)N(C)C,NCGC00257668-01,0
5264,CN(C)C=O,NCGC00258811-01,0
5265,CN(C)C1=CC=CC=C1,NCGC00254056-01,0
5266,OC(=O)C(O)=O.CN(C)C1CSSSC1,NCGC00256093-01,0
5267,CCCCCCCCN(C)C,NCGC00254329-01,0
5268,CN(C)CCCNC(=O)C(C)=C,NCGC00255635-01,0
5269,CN1C=C(C2=CC=CC=C2)C(=O)C(=C1)C3=CC(=CC=C3)C(F)(F)F,NCGC00259711-01,0
5270,CNC(=O)NC,NCGC00258348-01,0
5271,CNC(=O)OC1=CC=CC2=C1OC(C)(C)C2,NCGC00259504-01,0
5272,CNC(=S)NC,NCGC00255832-01,0
5273,CCCCCCCCNC,NCGC00256760-01,0
5274,COC(=O)C1=CC=CC=C1,NCGC00256939-01,0
5275,COC(=O)CCC(=O)OC,NCGC00259738-01,0
5276,COC1=C(C=C(C(C)=C1[N+]([O-])=O)[N+]([O-])=O)C(C)(C)C,NCGC00258747-01,0
5277,COC1=CC(=CC(OC)=C1OC)C(=O)OC(COCCC(C)C)CN2CCOCC2,NCGC00183841-01,0
5278,COC1=C(OC(=O)C(C)C)C=CC(C=O)=C1,NCGC00256799-01,0
5279,CCCCC(CC)COC(=O)\C=C\C1=CC=C(OC)C=C1,NCGC00256897-01,0
5280,COC1=CC=C(C=C1)C(C)=O,NCGC00254595-01,0
5281,COC1=CC=C(CCO)C=C1,NCGC00254660-01,0
5282,COC1=CC=C(Cl)C=C1C,NCGC00254623-01,0
5283,[H][C@@]12C=C[C@H](O)[C@@H]3OC4=C(OC)C=CC5=C4[C@]13CCN(C)[C@@H]2C5,NCGC00257636-01,0
5284,COC1=CC=CC(OC)=C1C(O)=O,NCGC00256127-01,0
5285,COC(=O)C1=C(OC)C=CC=C1,NCGC00256043-01,0
5286,COC1=C(NC(=O)CC(C)=O)C=CC=C1,NCGC00257148-01,1
5287,COCCCOCCCOC,NCGC00255056-01,0
5288,COCCOCCOCCOC,NCGC00254323-01,0
5289,CS(O)(=O)=O,NCGC00258626-01,0
5290,CS(C)=O,NCGC00254859-01,0
5291,CSSC,NCGC00259075-01,0
5292,F[B-](F)(F)F.CC[N+]1=CC=CC=C1,NCGC00260246-01,0
5293,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NCGC00260314-01,0
5294,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NCGC00254409-01,0
5295,CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NCGC00254245-01,0
5296,NC1=CC(=CC=C1)C(F)(F)F,NCGC00259458-01,0
5297,FC(F)(F)C1=CC=C(Cl)C=C1Cl,NCGC00258499-01,0
5298,FC(F)(F)C1=CC=CC(=C1)N2CC(CCl)C(Cl)C2=O,NCGC00255939-01,1
5299,[O-]S(=O)(=O)C(F)(F)F.CCCC[N+]1(C)CCCCC1,NCGC00260213-01,0
5300,CCOC(=O)CC(=O)C1=CC(F)=C(Cl)N=C1Cl,NCGC00260451-01,0
5301,NC(CC1=CC=C(F)C=C1)C(O)=O,NCGC00260436-01,0
5302,FC1=CC=C(NC(=O)C2=C(OC3=CC(=CC=C3)C(F)(F)F)N=CC=C2)C(F)=C1,NCGC00254722-01,1
5303,CC1=NC2=NC(=NN2C=C1)S(=O)(=O)NC3=C(F)C=CC=C3F,NCGC00254732-01,0
5304,NC(=O)CF,NCGC00257537-01,0
5305,NC1(CCCCC1)C#N,NCGC00255822-01,0
5306,CC1=C(C=C(C#N)C(=O)N1)C2=CC=NC=C2,NCGC00015675-08,0
5307,N#CC1=CC=CC=C1C#N,NCGC00258552-01,0
5308,N#CC1=CN=CC=C1,NCGC00259218-01,0
5309,N#CCC1=CC=CC=C1,NCGC00257771-01,0
5310,N#CCNCC#N,NCGC00254976-01,0
5311,CN(C)C(=N)NC(N)=N,NCGC00255255-01,0
5312,NC(=S)NC(N)=S,NCGC00255476-01,0
5313,NC(=S)NC1=C2C=CC=CC2=CC=C1,NCGC00260547-01,0
5314,NC(N)=[Se],NCGC00258411-01,0
5315,OO.NC(N)=O,NCGC00256660-01,0
5316,NC1=NC(=O)NC=C1,NCGC00255926-01,0
5317,C[C@H]1N=C(N)O[C@H]1C2=CC=CC=C2,NCGC00247671-01,0
5318,NC1=C(Cl)C=CC(=C1)C(O)=O,NCGC00255916-01,0
5319,COC1=C(N)C=C(C=C1)[N+]([O-])=O,NCGC00254158-01,1
5320,COC1=CC(=CC=C1N)[N+]([O-])=O,NCGC00255414-01,0
5321,CCCC1=CC=C(N)C=C1,NCGC00257383-01,0
5322,CCOC(=O)C1=C(N)C=CC=C1,NCGC00257226-01,0
5323,NC1=C(Cl)C=CC=C1,NCGC00258356-01,0
5324,NC1CCCCC1N,NCGC00259432-01,0
5325,NC1=NC(N)=NC(N)=N1,NCGC00258057-01,0
5326,CCNC1=NC(N)=NC(Cl)=N1,NCGC00254658-01,0
5327,NC1=NC2=CC=CC=C2N1,NCGC00257027-01,1
5328,CN(C)CCCN,NCGC00259597-01,0
5329,O(P(OC1=CC=CC=C1)OC2=CC=CC=C2)C3=CC=CC=C3,NCGC00254028-01,0
5330,O[C@@H]1COC(O)[C@H](O)[C@H]1O,NCGC00255319-01,0
5331,ON=C1CCCC1,NCGC00258047-01,0
5332,O=[Cr]O[Cr]=O,NCGC00258338-01,0
5333,CC1=CC(=C(O)C=C1)[N+]([O-])=O,NCGC00258487-01,0
5334,OC(=O)C1=CC(=CC(=C1)C(O)=O)[N+]([O-])=O,NCGC00254672-01,0
5335,[O-][N+](=O)C1=CC(=CC=C1)C(Cl)=O,NCGC00258646-01,0
5336,OC1=C(C=C(C=C1)[As](O)(O)=O)[N+]([O-])=O,NCGC00259016-01,0
5337,[O-][N+](=O)C1=CC=CC(Cl)=C1,NCGC00256340-01,0
5338,OC(=O)CNC(=O)C1=CC=C(C=C1)[N+]([O-])=O,NCGC00258733-01,0
5339,CC(=O)C1=CC=C(C=C1)[N+]([O-])=O,NCGC00257819-01,0
5340,COC(=O)C1=C(C=CC(Cl)=C1)[N+]([O-])=O,NCGC00256110-01,0
5341,OC1=CC=CC(=C1)[N+]([O-])=O,NCGC00257576-01,0
5342,OC(=O)C1=CC=CC=C1[N+]([O-])=O,NCGC00258573-01,0
5343,[O-][N+](=O)C1=CC=CC=C1CCl,NCGC00258375-01,0
5344,O=C([C@H]1CCC(=O)N1)N2CCCCC2,NCGC00182992-01,0
5345,CC(=O)C1=CC=CC=C1O,NCGC00257527-01,0
5346,CC(=O)CN(CC(C)=O)N=O,NCGC00255273-01,0
5347,CC(=O)NC1=CC=C(N)C=C1,NCGC00258308-01,0
5348,CC(=O)NC1=C(C)C=CC=C1,NCGC00257842-01,0
5349,CC(=O)OC(C)(CCC=C(C)C)C=C,NCGC00258858-01,0
5350,CC(=O)OCC(COC(C)=O)OC(C)=O,NCGC00254207-01,0
5351,CC(=C)C1CC=C(C)C(C1)OC(C)=O,NCGC00256971-01,0
5352,CC(=O)OC1=CC=C(C=C)C=C1,NCGC00256056-01,0
5353,CC(CCOC(C)=O)CC(C)(C)C,NCGC00255507-01,0
5354,CCCCCCOC(C)=O,NCGC00255245-01,0
5355,CC(=O)OCCOCCOCCOC(C)=O,NCGC00258822-01,0
5356,COC(=O)C=C(C)CCC=C(C)C,NCGC00256733-01,0
5357,C=CC(=O)N1CCOCC1,NCGC00256280-01,0
5358,CCCCCC=CCC(=O)OC,NCGC00256857-01,0
5359,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=CC=CC5=C4C=CO5,NCGC00254402-01,0
5360,CCOC(=O)CCC(=O)OCC,NCGC00253946-01,0
5361,CCCCOC(=O)C(C)OC(=O)CCC,NCGC00256245-01,0
5362,CCCCCCOC(=O)CCC,NCGC00256849-01,0
5363,C=CCOC(=O)CCC1CCCCC1,NCGC00256109-01,0
5364,CCCCCOC(=O)CCCC,NCGC00255847-01,0
5365,CCCCCCCC(=O)OCCCCCC,NCGC00256630-01,0
5366,CCCCN(CCC(=O)OCC)C(C)=O,NCGC00255638-01,0
5367,ClC(=O)OCCOCCOC(Cl)=O,NCGC00254939-01,0
5368,COC(=O)C(C)N(C(=O)C1=CC=CO1)C2=C(C)C=CC=C2C,NCGC00256891-01,0
5369,CN(C)C(=O)OC1=NN(C(=O)N(C)C)C(C)=C1,NCGC00255561-01,0
5370,CNC(=O)C1=CC=CC=C1,NCGC00257774-01,0
5371,CNC(=O)N(C1=CC=CC=C1)C2=CC=CC=C2,NCGC00258340-01,0
5372,NC1=CC=C(NC(=O)C2=CC=C(N)C=C2)C=C1,NCGC00258270-01,0
5373,CCCOC(=O)NCCCN(C)C,NCGC00255580-01,0
5374,OC(=O)CONC(=O)C1=CC=CC=C1,NCGC00255650-01,0
5375,OC(=O)\C=C\C(O)=O.CCN(CC)CCC1=CNC2=CC=CC=C12.CCN(CC)CCC3=CNC4=CC=CC=C34,NCGC00247725-01,0
5376,OC(=O)\C=C\C(O)=O.OC(=O)\C=C\C(O)=O.OC(=O)\C=C\C(O)=O.CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2.CN(C)CCN(CC3=CC=CS3)C4=CC=CC=N4,NCGC00256620-01,0
5377,COC1=CC2=CC=C(C=C2C=C1)[C@H](C)C(O)=O,NCGC00255562-01,0
5378,C[C@@H](O)C(O)=O,NCGC00254746-01,0
5379,[H][C@]12COC(C)(C)O[C@@]1([H])[C@]3([H])OC(C)(C)O[C@@]3(O2)C(O)=O,NCGC00254837-01,0
5380,CC(CO)(CO)C(O)=O,NCGC00258014-01,0
5381,OC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O,NCGC00258674-01,0
5382,CC(C)(C)OC(=O)C1=CC=CC=C1C(O)=O,NCGC00256772-01,0
5383,OC(=O)C1=CC=NC=C1,NCGC00258056-01,0
5384,OC[C@H]1O[C@H](OC2=CC=C(CCCCCCC3=CC=C(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)C(=C3)C5=CC(CC(O)=O)=CC=C5)C=C2C6=CC(CC(O)=O)=CC=C6)[C@@H](O)[C@@H](O)[C@@H]1O,NCGC00183833-01,0
5385,CCCCCCCCCCCCCC(O)=O,NCGC00259401-01,0
5386,COCC(O)=O,NCGC00259120-01,0
5387,O=C(OC(=O)C1=CC=CC=C1)C2=CC=CC=C2,NCGC00258383-01,0
5388,COC(=O)C1(O)C2=C(C=CC=C2)C3=C1C=CC=C3,NCGC00255489-01,0
5389,COC(=O)CC(=O)OC,NCGC00259157-01,0
5390,CC(C)CC(=O)OC1=CC=C(C)C=C1,NCGC00256787-01,0
5391,O=C(OC1=CC=CC=C1)C2=CC=CC=C2,NCGC00260426-01,0
5392,O=C(OC1=CC=CC=C1)OC2=CC=CC=C2,NCGC00257704-01,0
5393,C[C@@H](OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C,NCGC00254630-01,0
5394,CCOC(=O)C1=C(C)C=CC=C1,NCGC00255547-01,0
5395,CC\C=C/CCOC(=O)C1=CC=CC=C1,NCGC00256635-01,0
5396,CCCOC(=O)C1=CC=C(N=C1)C(=O)OCCC,NCGC00254635-01,0
5397,O=C(CC1=CC=CC=C1)OCCC2=CC=CC=C2,NCGC00254597-01,0
5398,CCCCOC(=O)C(C)OC1=CC=C(OC2=CC=C(C=N2)C(F)(F)F)C=C1,NCGC00254986-01,0
5399,CCCCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCCCC,NCGC00259863-01,0
5400,CCCCCCOC(=O)C1=CC=CC=C1,NCGC00255207-01,0
5401,CC(=C)C(=O)OCCCCOC(=O)C(C)=C,NCGC00256263-01,0
5402,CCSC(=O)N1CCCCCC1,NCGC00259121-01,0
5403,CCCSC(=O)N(CCC)CCC,NCGC00254205-01,0
5404,CCCCN(CC)C(=O)SCCC,NCGC00256363-01,0
5405,O=C=NC1CCC(CC2CCC(CC2)N=C=O)CC1,NCGC00255393-01,0
5406,CC1CCC(=O)C1=O,NCGC00256786-01,0
5407,CC1CCCC(=O)C1=O,NCGC00256679-01,0
5408,O=C1NNC(=O)C=C1,NCGC00259378-01,0
5409,CC(C)C(=O)OC1=C(C)OC=CC1=O,NCGC00256802-01,0
5410,CCCC1CCC(=O)O1,NCGC00256923-01,0
5411,CCCCCCCC1CCC(=O)O1,NCGC00254148-01,0
5412,CCCCCC1=CCCC1=O,NCGC00257294-01,0
5413,O=C1CCC2=C(O1)C=CC=C2,NCGC00259686-01,0
5414,CC(=O)C1CCCCC1=O,NCGC00260420-01,0
5415,O=C1CCCCCCCCCCOCCCCO1,NCGC00256800-01,0
5416,O=C1CCCCCN1,NCGC00253933-01,0
5417,O=C1CCCCCO1,NCGC00257999-01,0
5418,C=CN1CCCC1=O,NCGC00260011-01,0
5419,O=C1CCCO1,NCGC00258044-01,0
5420,COC(=O)C1=C(C=C(C)C=C1)C2=NC(=O)C(C)(N2)C(C)C,NCGC00255361-01,0
5421,[H][C@@]12CC=CC[C@]1([H])C(=O)NC2=O,NCGC00255546-01,0
5422,CC1COC(=O)O1,NCGC00259596-01,0
5423,CCCCCCC1CCOC1=O,NCGC00255038-01,0
5424,O=C1OCCO1,NCGC00258628-01,0
5425,COC1=CC(=O)OC(CCC2=CC=CC=C2)C1,NCGC00258586-01,0
5426,O=C1CCCC2=C1C=CC=C2,NCGC00258000-01,1
5427,O=CC1CCC=CC1,NCGC00258612-01,0
5428,O=CNC1=CC=CC=C1,NCGC00257825-01,0
5429,O=NN1CCCCCC1,NCGC00256532-01,0
5430,O=P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,NCGC00255292-01,0
5431,[H]P(=O)(OC)OC,NCGC00256338-01,0
5432,CCS(=O)(=O)CCSP(=O)(OC)OC,NCGC00255471-01,0
5433,NC1=CC2=C(C=C1)C=C(C=C2)S(O)(=O)=O,NCGC00256114-01,0
5434,CCCCCCCCCCCCCCCS(=O)(=O)OC1=CC=CC=C1,NCGC00254254-01,0
5435,ClC1=CC=CC(Cl)=C1S(Cl)(=O)=O,NCGC00260409-01,0
5436,O=S1(=O)CCCO1,NCGC00254117-01,0
5437,O=S1OCCO1,NCGC00258053-01,0
5438,C1OC1C2CCC3OC3C2,NCGC00254198-01,0
5439,CCOC(=O)C=CC(O)=O,NCGC00255854-01,0
5440,OC(=O)C1=CC(O)=CC=C1,NCGC00258081-01,0
5441,OCC1=CC=C(O1)C(O)=O,NCGC00260669-01,0
5442,OC(=O)C1=CC=C(O)C=C1,NCGC00257058-01,0
5443,OC(=O)C1=CC=C(O)C=C1O,NCGC00260020-01,0
5444,OC(=O)C1=C(N=CC=C1)C(O)=O,NCGC00255468-01,0
5445,OC(=O)CCSCCC(O)=O,NCGC00254889-01,0
5446,CC(C)(O)C1=CC=C(C=C1)C(C)(C)O,NCGC00258030-01,0
5447,CC(C)(O)CC1=CC=CC=C1,NCGC00256627-01,0
5448,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NCGC00258468-01,0
5449,CC1(C)CC(O)CC(C)(C)N1,NCGC00257719-01,0
5450,OC(=O)C1=CC(O)=C(O)C=C1,NCGC00257721-01,0
5451,OC1=CC=CC(Cl)=C1Cl,NCGC00258463-01,0
5452,CC(=O)NC1=C(O)C=CC=C1,NCGC00257536-01,1
5453,OC1=NC(O)=NC(O)=N1,NCGC00257109-01,0
5454,OC1OCCOC1O,NCGC00255657-01,0
5455,CC1=CC=C(OC(=O)C2=C(O)C=CC=C2)C=C1,NCGC00256803-01,0
5456,OC1CCCCC1C2=CC=CC=C2,NCGC00255584-01,0
5457,NC1=C2C(O)=NN=C(O)C2=CC=C1,NCGC00258494-01,0
5458,OCC(CO)(CO)CO,NCGC00259470-01,0
5459,OCC1CCC(COC=C)CC1,NCGC00257253-01,0
5460,CC1=C(CCO)SC=N1,NCGC00257545-01,0
5461,OCCCCCCO,NCGC00258004-01,0
5462,CCCCCCOCCOCCO,NCGC00259695-01,0
5463,ON(CC1=CC=CC=C1)CC2=CC=CC=C2,NCGC00256220-01,0
5464,ON1N=NC2=C1C=CC=C2,NCGC00256701-01,0
5465,CCN(CC1=CC(=CC=C1)S(O)(=O)=O)C2=CC=CC=C2,NCGC00254824-01,0
5466,S(SC1=CC=CC=C1)C2=CC=CC=C2,NCGC00258282-01,0
5467,NC1=NC(=S)NN1,NCGC00256233-01,0
5468,SCCSCCS,NCGC00256015-01,0
5469,O.O.[Cl-].[Cl-].[Ba++],NCGC00258042-01,0
5470,[Br-].CCN1C=C[N+](C)=C1,NCGC00260183-01,0
5471,[Br-].CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C2CCCC2,NCGC00183852-01,0
5472,[Br-].CC[N+]1(CC)CCC(C1C)=C(C2=CC=CC=C2)C3=CC=CC=C3,NCGC00183859-01,0
5473,[Br-].CCC[N+](CCC)(CCC)CCC,NCGC00255238-01,0
5474,[Br-].CCC[N+]1(C)CCCCC1,NCGC00260217-01,0
5475,[Br-].CCCC[N+](CCCC)(CCCC)CCCC,NCGC00255885-01,0
5476,[Br-].CCCC[N+]1(C)CCCC1,NCGC00260250-01,0
5477,[Cl-].[Cl-].[Ca++],NCGC00260134-01,0
5478,[Ca++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,NCGC00254718-01,0
5479,[Ca++].[O-]C(=O)C([O-])=O,NCGC00260294-01,0
5480,O.[Ca++].O=C1[N-]S(=O)(=O)C2=C1C=CC=C2.O=C3[N-]S(=O)(=O)C4=C3C=CC=C4,NCGC00256888-01,0
5481,[Cl-].C[N+](C)=CCl,NCGC00255861-01,0
5482,[Cl-].C[N+](C)(C)C,NCGC00258214-01,0
5483,[Cl-].C[N+](C)(C)CC(O)=O,NCGC00255967-01,0
5484,[Cl-].C[N+](C)(C)CC1CO1,NCGC00254128-01,0
5485,[Cl-].CC(=C)C(=O)NCCC[N+](C)(C)C,NCGC00256264-01,0
5486,[Cl-].CCC[N+]1(C)CCCC1,NCGC00260256-01,0
5487,[Cl-].C[N+]1=CN(CC=C)C=C1,NCGC00258159-01,0
5488,[Cl-].C[N+](C)(CC=C)CC=C,NCGC00259244-01,0
5489,[Cl-].CCCCNC1=CC=C(C=C1)C(=O)OCC[NH+](CC)CC,NCGC00183003-01,1
5490,[Cl-].CCCC[N+](C)(CCCC)CCCC,NCGC00255710-01,0
5491,[Cl-].CCCC[N+]1(C)CCCC1,NCGC00257466-01,0
5492,[Cl-].CCCC[N+]1=CC=CC=C1,NCGC00257388-01,0
5493,[Cr++].[CH-]1C=CC=C1.[CH-]2C=CC=C2,NCGC00260435-01,0
5494,[Fe++].[CH-]1C=CC=C1.[CH-]2C=CC=C2,NCGC00260063-01,0
5495,[I-].CCC[N+]1(C)CCCC1,NCGC00260258-01,0
5496,[I-].CCN1C=C[N+](C)=C1,NCGC00260191-01,0
5497,[I-].CCCN1C=C[N+](C)=C1,NCGC00260202-01,0
5498,[I-].CCCC[N+]1=CC=CC(C)=C1,NCGC00260232-01,0
5499,[I-].CCCC[N+]1=CC=CC=C1C,NCGC00260228-01,0
5500,[I-].CCCC[N+]1=CC=CC=C1,NCGC00260240-01,0
5501,[K+].[I-],NCGC00257542-01,0
5502,[K+].[K+].[O-]S(=O)(=O)OOS([O-])(=O)=O,NCGC00258352-01,0
5503,[K+].C\C=C\C=C\C([O-])=O,NCGC00260304-01,0
5504,[K+].CCCCC(CC)C([O-])=O,NCGC00256932-01,0
5505,[K+].[O-]C(=O)C1=CC=CC=C1,NCGC00260295-01,0
5506,[K+].[O-]C(=O)CC1=C2C=CC=CC2=CC=C1,NCGC00255477-01,0
5507,[K+].CC([O-])=O,NCGC00260288-01,0
5508,[K+].[O-]C=O,NCGC00260322-01,0
5509,[K+].[O-]Cl(=O)=O,NCGC00256721-01,0
5510,[K+].[O-]N=O,NCGC00255971-01,0
5511,[K+].OC1=CC2=C(C=C1)C=C(C=C2)S([O-])(=O)=O,NCGC00258797-01,0
5512,[K+].[S-]C#N,NCGC00258035-01,0
5513,[K+].[O-]C1=NC(=O)N(Cl)C(=O)N1Cl,NCGC00255318-01,0
5514,[K+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O,NCGC00260321-01,0
5515,[K+].O=C1[N-]C(=O)C2=C1C=CC=C2,NCGC00258560-01,0
5516,[K+].OC(=O)C1=C(C=CC=C1)C([O-])=O,NCGC00255874-01,0
5517,[Na+].[Br-],NCGC00255632-01,0
5518,[Na+].[Na+].OP([O-])(=O)OP(O)([O-])=O,NCGC00258367-01,0
5519,[Na+].[Na+].[O-]S(=O)(=O)C1=CC=C2N\C(C(=O)C2=C1)=C3\NC4=CC=C(C=C4C3=O)S([O-])(=O)=O,NCGC00256411-01,0
5520,[Na+].[Na+].OC1=CC2=C(C=C(C=C2)S([O-])(=O)=O)C=C1S([O-])(=O)=O,NCGC00255763-01,0
5521,[Na+].[Na+].CC1=NN(C(=O)C1\N=N\C2=CC=C(C=C2)S([O-])(=O)=O)C3=CC(Cl)=C(C=C3Cl)S([O-])(=O)=O,NCGC00255666-01,0
5522,[Na+].[Na+].CC1=C(N)C=CC(=C1)C(C2=CC=C(NC3=CC=C(C=C3)S([O-])(=O)=O)C=C2)=C4C=CC(C=C4)=NC5=CC=C(C=C5S(O)(=O)=O)S([O-])(=O)=O,NCGC00256291-01,0
5523,[Na+].[Na+].CC1=CC(C)=C(C=C1C)\N=N\C2=C(O)C(=CC3=C2C=CC(=C3)S([O-])(=O)=O)S([O-])(=O)=O,NCGC00260334-01,0
5524,[Na+].[Na+].F[Si--](F)(F)(F)(F)F,NCGC00255590-01,0
5525,[Na+].[Na+].[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@@]2([H])NC(=O)[C@@H](C3=CC=CC=C3)S([O-])(=O)=O)C([O-])=O,NCGC00182030-01,0
5526,[Na+].[Na+].[O-][N+](=O)C1=CC=C(C=CC2=CC=C(C=C2S([O-])(=O)=O)[N+]([O-])=O)C(=C1)S([O-])(=O)=O,NCGC00259325-01,0
5527,[Na+].[O-][N+]([O-])=O,NCGC00260143-01,0
5528,[Na+].COC1=CC(OC)=NC(SC2=C(C([O-])=O)C(Cl)=CC=C2)=N1,NCGC00254752-01,0
5529,[Na+].[O-]C(=O)CF,NCGC00255312-01,0
5530,[Na+].CC([O-])=O,NCGC00260289-01,0
5531,[Na+].[O-]Cl(=O)=O,NCGC00259682-01,0
5532,[Na+].[O-]Cl=O,NCGC00256359-01,0
5533,[Na+].[O-]N=O,NCGC00254137-01,0
5534,[Na+].[O-]S(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,NCGC00254920-01,1
5535,[Na+].CCCCC1=CC2=C(C=CC=C2C=C1)S([O-])(=O)=O,NCGC00255589-01,0
5536,[Na+].[O-]S(=O)(=O)CC=C,NCGC00255611-01,0
5537,[Na+].OCCS([O-])(=O)=O,NCGC00257781-01,0
5538,[Na+].OCS([O-])(=O)=O,NCGC00258647-01,0
5539,[Na+].COS([O-])(=O)=O,NCGC00255859-01,0
5540,[Na+].CCCCCCCCOS([O-])(=O)=O,NCGC00255572-01,0
5541,[Na+].[S-]C1=CC=CC=C1,NCGC00259169-01,0
5542,[Na+].CC(=C)CS([O-])(=O)=O,NCGC00256079-01,0
5543,[Na+].CC(=O)C([O-])=O,NCGC00255495-01,0
5544,[Na+].CC(=O)CC(C1=CC=CC=C1)C2=C([O-])C3=CC=CC=C3OC2=O,NCGC00255556-01,0
5545,[Na+].CC(C)(CO)[C@@H](O)C(=O)NCCC([O-])=O,NCGC00256852-01,0
5546,[Na+].CC(Cl)(Cl)C([O-])=O,NCGC00258664-01,0
5547,[Na+].CC1=CC=C(C(C)=C1)S([O-])(=O)=O,NCGC00255667-01,0
5548,[Na+].CC1=CC=C(C=C1)S([O-])(=O)=O,NCGC00255749-01,0
5549,[Na+].CC1=CC=CC=C1S([O-])(=O)=O,NCGC00255900-01,0
5550,[Na+].CCC1(CC)C(=O)NC([O-])=NC1=O,NCGC00258416-01,0
5551,[Na+].[O-]C(=O)C(Cl)(Cl)Cl,NCGC00255551-01,0
5552,[Na+].[O-]C(=O)C(Cl)Cl,NCGC00255419-01,0
5553,[Na+].COC1=CC(OC)=NC(OC2=CC=CC(OC3=NC(OC)=CC(OC)=N3)=C2C([O-])=O)=N1,NCGC00255125-01,0
5554,[Na+].COC1=NN(C(=O)[N-]S(=O)(=O)C2=C(OC(F)(F)F)C=CC=C2)C(=O)N1C,NCGC00257490-01,0
5555,[Na+].F[B-](F)(F)F,NCGC00257350-01,0
5556,[Na+].N#C[N-]C#N,NCGC00260357-01,0
5557,[Na+].NC1=CC=C(C=C1)S([O-])(=O)=O,NCGC00260123-01,0
5558,O.O.O.[Na+].CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl,NCGC00255685-01,0
5559,O.[Na+].O=C1[N-]S(=O)(=O)C2=CC=CC=C12,NCGC00254263-01,0
5560,[Na+].[O-]C(=O)C1=CC(=CC=C1)[N+]([O-])=O,NCGC00256201-01,0
5561,[Na+].[O-]C1=C(C=CC=C1)[N+]([O-])=O,NCGC00255706-01,0
5562,[Na+].CC(=O)NC1=C(I)C(C([O-])=O)=C(I)C(NC(C)=O)=C1I,NCGC00255327-01,0
5563,[Na+].CCCCCCCCCCCC(=O)N(C)CC([O-])=O,NCGC00260541-01,0
5564,[Na+].CCOC(=O)CC([O-])C(=O)OCC,NCGC00258604-01,0
5565,[Na+].OC(=O)C1=CC(=CC(=C1)C(O)=O)S([O-])(=O)=O,NCGC00258269-01,0
5566,[Na+].CC(C)C1=CC=C(C=C1)S([O-])(=O)=O,NCGC00256755-01,0
5567,[Na+].CCCCC(CC)COS([O-])(=O)=O,NCGC00257129-01,0
5568,[Na+].OS(=O)(=O)C1=CC=C(C=C1)N2N=C(CC2=O)C([O-])=O,NCGC00256157-01,0
5569,[Na+].OCCN1CCN(CCS([O-])(=O)=O)CC1,NCGC00255791-01,0
5570,[NH4+].[NH4+].OC(=O)CC(O)(CC([O-])=O)C([O-])=O,NCGC00260325-01,0
5571,[NH4+].[NH4+].[O-]S(=O)(=O)OOS([O-])(=O)=O,NCGC00258713-01,0
5572,[NH4+].NC([O-])=O,NCGC00256720-01,0
5573,[NH4+].[O-]Cl(=O)(=O)=O,NCGC00259842-01,0
5574,[NH4+].[S-]C#N,NCGC00255174-01,0
5575,CC(C)(CO)[N+]([O-])=O,NCGC00255278-01,0
5576,NC1=CC(=C(NCCO)C=C1)[N+]([O-])=O,NCGC00255317-01,1
